菜品名称,别名,能量(kcal/100g),蛋白质(g/100g),脂肪(g/100g),碳水(g/100g),来源名称,来源链接,授权状态
倭瓜,wogua,23,0.7,0.1,5.3,中国食物成分表,https://chinesecalorie.com/,已授权
元宵,yuanxiao,250,4.0,5.0,45.0,中国食物成分表,https://chinesecalorie.com/,已授权
兔肉,turou,102,19.7,2.2,0.9,中国食物成分表,https://chinesecalorie.com/,已授权
全脂奶粉,quanzhinaifen,478,20.1,21.2,51.7,中国食物成分表,https://chinesecalorie.com/,已授权
全脂牛奶,quanzhiniunai,66,3.2,3.8,4.8,中国食物成分表,https://chinesecalorie.com/,已授权
八宝粥,babaozhou,60,1.5,0.5,13.0,中国食物成分表,https://chinesecalorie.com/,已授权
八爪鱼,bazhaoyu,50,15.0,0.5,0.0,中国食物成分表,https://chinesecalorie.com/,已授权
八角,bajiao,250,5.0,5.0,50.0,中国食物成分表,https://chinesecalorie.com/,已授权
内参酒,neicanjiu,298,0.0,0.0,0.0,中国食物成分表,https://chinesecalorie.com/,已授权
冬枣,dongzao,105,1.1,0.2,27.8,中国食物成分表,https://chinesecalorie.com/,已授权
冬瓜,donggua,11,0.4,0.2,2.6,中国食物成分表,https://chinesecalorie.com/,已授权
冬笋,dongsun,40,4.0,0.1,5.1,中国食物成分表,https://chinesecalorie.com/,已授权
冬菜,dongcai,30,2.0,0.5,6.0,中国食物成分表,https://chinesecalorie.com/,已授权
冰棍,binggun,100,0.5,2.0,20.0,中国食物成分表,https://chinesecalorie.com/,已授权
冰沙,bingsha,80,0.5,1.0,18.0,中国食物成分表,https://chinesecalorie.com/,已授权
冰淇淋,bingqilin,207,3.5,11.0,24.0,中国食物成分表,https://chinesecalorie.com/,已授权
冰粉,bingfen,60,0.0,0.0,15.0,中国食物成分表,https://chinesecalorie.com/,已授权
冰糖,bingtang,397,0.0,0.0,99.3,中国食物成分表,https://chinesecalorie.com/,已授权
冻豆腐,dongdoufu,80,8.0,4.0,4.0,中国食物成分表,https://chinesecalorie.com/,已授权
凉瓜,lianggua,19,1.0,0.1,4.9,中国食物成分表,https://chinesecalorie.com/,已授权
凉皮,liangpi,117,3.8,0.5,25.5,中国食物成分表,https://chinesecalorie.com/,已授权
凉茶,liangcha,15,0.1,0.0,3.5,中国食物成分表,https://chinesecalorie.com/,已授权
凉薯,liangshu,55,0.9,0.1,13.4,中国食物成分表,https://chinesecalorie.com/,已授权
凤梨,fengli,41,0.5,0.1,10.1,中国食物成分表,https://chinesecalorie.com/,已授权
刀鱼,daoyu,127,17.7,4.9,3.1,中国食物成分表,https://chinesecalorie.com/,已授权
切糕,qiegao,280,5.0,5.0,55.0,中国食物成分表,https://chinesecalorie.com/,已授权
切达奶酪,qiedanailao,403,25.0,33.0,1.3,中国食物成分表,https://chinesecalorie.com/,已授权
刘伶醉,liulingzui,298,0.0,0.0,0.0,中国食物成分表,https://chinesecalorie.com/,已授权
刺参,cican,78,16.5,0.2,2.5,中国食物成分表,https://chinesecalorie.com/,已授权
剁椒,duojiao,50,2.0,1.0,8.0,中国食物成分表,https://chinesecalorie.com/,已授权
剑南春,jiannanchun,298,0.0,0.0,0.0,中国食物成分表,https://chinesecalorie.com/,已授权
剥皮鱼,baopiyu,83,18.0,0.9,0.0,中国食物成分表,https://chinesecalorie.com/,已授权
加吉鱼,jiajiyu,100,18.0,3.0,0.0,中国食物成分表,https://chinesecalorie.com/,已授权
加饭酒,jiafanjiu,66,1.6,0.0,1.0,中国食物成分表,https://chinesecalorie.com/,已授权
包子,baozi,227,9.0,7.5,30.3,中国食物成分表,https://chinesecalorie.com/,已授权
包菜,baocai,22,1.5,0.2,4.6,中国食物成分表,https://chinesecalorie.com/,已授权
北京二锅头,beijingerguotou,298,0.0,0.0,0.0,中国食物成分表,https://chinesecalorie.com/,已授权
北大仓,beidacang,298,0.0,0.0,0.0,中国食物成分表,https://chinesecalorie.com/,已授权
千岛酱,qiandaojiang,450,1.0,40.0,20.0,中国食物成分表,https://chinesecalorie.com/,已授权
千张,qianzhang,262,24.5,17.4,3.0,中国食物成分表,https://chinesecalorie.com/,已授权
午餐肉,wucanrou,229,9.0,18.0,12.0,中国食物成分表,https://chinesecalorie.com/,已授权
午餐肉罐头,wucanrouguantou,230,9.0,20.0,3.0,中国食物成分表,https://chinesecalorie.com/,已授权
华夫饼,huafubing,400,6.0,18.0,55.0,中国食物成分表,https://chinesecalorie.com/,已授权
南州大曲,nanzhoudaqu,298,0.0,0.0,0.0,中国食物成分表,https://chinesecalorie.com/,已授权
南瓜,nangua,22,0.7,0.1,5.3,中国食物成分表,https://chinesecalorie.com/,已授权
南瓜子,nanguazi,566,30.2,46.1,9.4,中国食物成分表,https://chinesecalorie.com/,已授权
南瓜籽,nanguazi,566,30.2,46.1,9.4,中国食物成分表,https://chinesecalorie.com/,已授权
南瓜籽仁,nanguaziren,566,30.2,46.1,9.4,中国食物成分表,https://chinesecalorie.com/,已授权
卡布奇诺,kabuqinuo,40,1.5,1.8,4.5,中国食物成分表,https://chinesecalorie.com/,已授权
卤干,lugan,160,16.0,8.0,8.0,中国食物成分表,https://chinesecalorie.com/,已授权
卤蛋,ludan,150,12.0,9.0,4.0,中国食物成分表,https://chinesecalorie.com/,已授权
卷心菜,juanxincai,22,1.5,0.2,4.6,中国食物成分表,https://chinesecalorie.com/,已授权
原味酸奶,yuanweisuannai,72,2.5,2.7,9.3,中国食物成分表,https://chinesecalorie.com/,已授权
双沟大曲,shuanggoudaqu,298,0.0,0.0,0.0,中国食物成分表,https://chinesecalorie.com/,已授权
双皮奶,shuangpinai,120,3.0,5.0,15.0,中国食物成分表,https://chinesecalorie.com/,已授权
发糕,fagao,215,4.5,1.0,48.0,中国食物成分表,https://chinesecalorie.com/,已授权
发菜,facai,246,20.2,0.5,40.0,中国食物成分表,https://chinesecalorie.com/,已授权
口蘑,koumo,242,38.7,3.3,31.6,中国食物成分表,https://chinesecalorie.com/,已授权
口香糖,kouxiangtang,250,0.0,0.5,60.0,中国食物成分表,https://chinesecalorie.com/,已授权
古井贡酒,gujinggongjiu,298,0.0,0.0,0.0,中国食物成分表,https://chinesecalorie.com/,已授权
可丽饼,kelibing,200,5.0,8.0,28.0,中国食物成分表,https://chinesecalorie.com/,已授权
可乐,kele,43,0.0,0.0,10.8,中国食物成分表,https://chinesecalorie.com/,已授权
可可,keke,350,20.0,15.0,40.0,中国食物成分表,https://chinesecalorie.com/,已授权
吉林凉粉,jilinliangfen,90,1.0,0.5,20.0,中国食物成分表,https://chinesecalorie.com/,已授权
吉林玉米饼,jilinyumibing,210,5.0,3.0,40.0,中国食物成分表,https://chinesecalorie.com/,已授权
吉林糯米肠,jilinnuomichang,210,4.0,10.0,25.0,中国食物成分表,https://chinesecalorie.com/,已授权
吐司,tusi,313,8.3,5.1,58.6,中国食物成分表,https://chinesecalorie.com/,已授权
向日葵芽,xiangrikuiya,35,3.0,2.0,3.0,中国食物成分表,https://chinesecalorie.com/,已授权
吞拿鱼,tunnayu,108,24.4,0.6,0.0,中国食物成分表,https://chinesecalorie.com/,已授权
味极鲜,weijixian,70,6.0,0.1,11.0,中国食物成分表,https://chinesecalorie.com/,已授权
味精,weijing,268,40.0,0.0,26.0,中国食物成分表,https://chinesecalorie.com/,已授权
咖啡,kafei,2,0.1,0.0,0.4,中国食物成分表,https://chinesecalorie.com/,已授权
咖喱,gali,320,8.0,10.0,50.0,中国食物成分表,https://chinesecalorie.com/,已授权
咖喱酱,galijiang,120,4.0,6.0,15.0,中国食物成分表,https://chinesecalorie.com/,已授权
咸花生,xianhuasheng,580,24.0,45.0,20.0,中国食物成分表,https://chinesecalorie.com/,已授权
咸菜,xiancai,30,2.0,0.5,6.0,中国食物成分表,https://chinesecalorie.com/,已授权
咸蛋,xiandan,190,12.7,12.7,6.3,中国食物成分表,https://chinesecalorie.com/,已授权
咸豆浆,xiandoujiang,35,2.0,1.5,3.0,中国食物成分表,https://chinesecalorie.com/,已授权
咸鸭蛋,xianyadan,190,12.7,12.7,6.3,中国食物成分表,https://chinesecalorie.com/,已授权
哈密瓜,hamigua,34,0.5,0.1,7.7,中国食物成分表,https://chinesecalorie.com/,已授权
响螺,xiangluo,90,15.0,0.5,5.0,中国食物成分表,https://chinesecalorie.com/,已授权
唐山地瓜丸,tangshandiguawan,210,2.0,8.0,32.0,中国食物成分表,https://chinesecalorie.com/,已授权
啤梨,pili,45,0.4,0.2,11.0,中国食物成分表,https://chinesecalorie.com/,已授权
啤酒,pijiu,32,0.4,0.0,3.5,中国食物成分表,https://chinesecalorie.com/,已授权
四喜丸子,sixiwanzi,210,11.0,15.0,8.0,中国食物成分表,https://chinesecalorie.com/,已授权
四季豆,sijidou,28,2.0,0.4,5.7,中国食物成分表,https://chinesecalorie.com/,已授权
四特酒,sitejiu,298,0.0,0.0,0.0,中国食物成分表,https://chinesecalorie.com/,已授权
国台酒,guotaijiu,298,0.0,0.0,0.0,中国食物成分表,https://chinesecalorie.com/,已授权
圆白菜,yuanbaicai,22,1.5,0.2,4.6,中国食物成分表,https://chinesecalorie.com/,已授权
土豆,tudou,77,2.0,0.2,17.2,中国食物成分表,https://chinesecalorie.com/,已授权
地耳,dier,25,1.5,0.2,5.0,中国食物成分表,https://chinesecalorie.com/,已授权
培根,peigen,556,13.0,55.0,0.0,中国食物成分表,https://chinesecalorie.com/,已授权
基围虾,jiweixia,101,18.2,1.4,3.9,中国食物成分表,https://chinesecalorie.com/,已授权
墨鱼,moyu,83,15.2,0.9,3.4,中国食物成分表,https://chinesecalorie.com/,已授权
墨鱼干,moyugan,280,55.0,3.0,10.0,中国食物成分表,https://chinesecalorie.com/,已授权
夏威夷果,xiaweiyiguo,718,8.0,76.0,14.0,中国食物成分表,https://chinesecalorie.com/,已授权
多宝鱼,duobaoyu,91,18.0,1.5,0.5,中国食物成分表,https://chinesecalorie.com/,已授权
大料,daliao,195,3.8,5.6,40.0,中国食物成分表,https://chinesecalorie.com/,已授权
大枣,dazao,264,3.2,0.5,67.8,中国食物成分表,https://chinesecalorie.com/,已授权
大煮干丝,dazhugansi,90,7.0,3.0,8.0,中国食物成分表,https://chinesecalorie.com/,已授权
大白菜,dabaicai,17,1.4,0.2,3.4,中国食物成分表,https://chinesecalorie.com/,已授权
大米,dami,346,7.4,0.8,77.9,中国食物成分表,https://chinesecalorie.com/,已授权
大葱,dacong,30,1.7,0.3,6.5,中国食物成分表,https://chinesecalorie.com/,已授权
大蒜,dasuan,126,4.5,0.2,27.6,中国食物成分表,https://chinesecalorie.com/,已授权
大豆,dadou,390,35.0,16.0,34.2,中国食物成分表,https://chinesecalorie.com/,已授权
大豆油,dadouyou,899,0.0,99.9,0.0,中国食物成分表,https://chinesecalorie.com/,已授权
大闸蟹,dazhaxie,100,18.0,2.5,2.0,中国食物成分表,https://chinesecalorie.com/,已授权
大马哈鱼,damahayu,139,17.2,7.8,0.0,中国食物成分表,https://chinesecalorie.com/,已授权
大鲵,dani,80,18.0,1.0,0.0,中国食物成分表,https://chinesecalorie.com/,已授权
大麦苗,damaimiao,30,2.5,1.0,4.0,中国食物成分表,https://chinesecalorie.com/,已授权
大黄鱼,daihuangyu,97,17.7,2.5,0.8,中国食物成分表,https://chinesecalorie.com/,已授权
奇亚籽,qiyazi,486,16.5,30.7,42.1,中国食物成分表,https://chinesecalorie.com/,已授权
奇异果,qiyiguo,61,0.8,0.6,14.5,中国食物成分表,https://chinesecalorie.com/,已授权
女儿红,nverhong,66,1.6,0.0,1.0,中国食物成分表,https://chinesecalorie.com/,已授权
奶昔,naixi,100,2.5,3.0,16.0,中国食物成分表,https://chinesecalorie.com/,已授权
奶油,naiyou,879,0.7,97.0,0.9,中国食物成分表,https://chinesecalorie.com/,已授权
奶油奶酪,naiyounailao,342,5.9,34.0,4.0,中国食物成分表,https://chinesecalorie.com/,已授权
奶油蛋糕,naiyoudangao,380,5.0,20.0,45.0,中国食物成分表,https://chinesecalorie.com/,已授权
奶渣,naizha,350,15.0,20.0,30.0,中国食物成分表,https://chinesecalorie.com/,已授权
奶疙瘩,naigeda,400,30.0,20.0,20.0,中国食物成分表,https://chinesecalorie.com/,已授权
奶皮,naipi,450,12.0,40.0,15.0,中国食物成分表,https://chinesecalorie.com/,已授权
奶皮卷,naipijuan,320,12.0,25.0,10.0,中国食物成分表,https://chinesecalorie.com/,已授权
奶粉,naifen,478,20.1,21.2,51.7,中国食物成分表,https://chinesecalorie.com/,已授权
奶糖,naitang,400,2.0,5.0,90.0,中国食物成分表,https://chinesecalorie.com/,已授权
奶茶,naicha,50,1.0,2.0,8.0,中国食物成分表,https://chinesecalorie.com/,已授权
奶豆腐,naidoufu,265,18.0,18.0,10.0,中国食物成分表,https://chinesecalorie.com/,已授权
奶酪,nailao,328,25.7,23.5,3.5,中国食物成分表,https://chinesecalorie.com/,已授权
奶酪棒,nailaobang,300,10.0,20.0,20.0,中国食物成分表,https://chinesecalorie.com/,已授权
姜,jiang,41,1.3,0.6,10.3,中国食物成分表,https://chinesecalorie.com/,已授权
姜撞奶,jiangzhuangnai,90,2.5,4.0,11.0,中国食物成分表,https://chinesecalorie.com/,已授权
威化饼,weihuabing,500,5.0,25.0,65.0,中国食物成分表,https://chinesecalorie.com/,已授权
威士忌,weishiji,250,0.0,0.0,0.0,中国食物成分表,https://chinesecalorie.com/,已授权
娃娃菜,wawacai,15,1.5,0.2,2.5,中国食物成分表,https://chinesecalorie.com/,已授权
娃娃鱼,wawayu,80,18.0,1.0,0.0,中国食物成分表,https://chinesecalorie.com/,已授权
婴儿奶粉,yingernaifen,480,12.0,25.0,55.0,中国食物成分表,https://chinesecalorie.com/,已授权
子龙醉,zilongzui,298,0.0,0.0,0.0,中国食物成分表,https://chinesecalorie.com/,已授权
孜然,ziran,350,10.0,15.0,40.0,中国食物成分表,https://chinesecalorie.com/,已授权
安赛蜜,ansaimi,0,0.0,0.0,0.0,中国食物成分表,https://chinesecalorie.com/,已授权
对虾,duixia,93,18.6,0.8,2.8,中国食物成分表,https://chinesecalorie.com/,已授权
小排,xiaopai,278,18.3,22.0,0.7,中国食物成分表,https://chinesecalorie.com/,已授权
小核桃,xiaohetao,650,12.0,60.0,20.0,中国食物成分表,https://chinesecalorie.com/,已授权
小白菜,xiaobaicai,17,1.5,0.3,2.7,中国食物成分表,https://chinesecalorie.com/,已授权
小米,xiaomi,358,9.0,3.1,75.1,中国食物成分表,https://chinesecalorie.com/,已授权
小米粥,xiaomizhou,46,1.4,0.7,9.9,中国食物成分表,https://chinesecalorie.com/,已授权
小米苗,xiaomimiao,25,2.0,0.5,4.0,中国食物成分表,https://chinesecalorie.com/,已授权
小米辣,xiaomila,32,1.5,0.4,6.5,中国食物成分表,https://chinesecalorie.com/,已授权
小米饭,xiaomifan,120,3.0,1.0,25.0,中国食物成分表,https://chinesecalorie.com/,已授权
小葱,xiaocong,28,1.6,0.3,5.5,中国食物成分表,https://chinesecalorie.com/,已授权
小麦苗,xiaomaimiao,30,2.5,1.0,4.0,中国食物成分表,https://chinesecalorie.com/,已授权
小黄鱼,xiaohuangyu,99,17.9,3.0,0.1,中国食物成分表,https://chinesecalorie.com/,已授权
小龙虾,xiaolongxia,93,18.9,1.1,0.0,中国食物成分表,https://chinesecalorie.com/,已授权
尖椒,jianjiao,23,1.0,0.3,5.0,中国食物成分表,https://chinesecalorie.com/,已授权
山庄老酒,shanzhuanglaojiu,298,0.0,0.0,0.0,中国食物成分表,https://chinesecalorie.com/,已授权
山核桃,shanhetao,650,12.0,60.0,20.0,中国食物成分表,https://chinesecalorie.com/,已授权
山楂,shanzha,95,0.5,0.6,25.1,中国食物成分表,https://chinesecalorie.com/,已授权
山楂干,shanzhagan,300,2.0,0.5,75.0,中国食物成分表,https://chinesecalorie.com/,已授权
山竹,shanzhu,69,0.4,0.4,18.0,中国食物成分表,https://chinesecalorie.com/,已授权
山茶油,shanchayou,899,0.0,99.9,0.0,中国食物成分表,https://chinesecalorie.com/,已授权
山药,shanyao,57,1.9,0.2,12.4,中国食物成分表,https://chinesecalorie.com/,已授权
巧克力,qiaokeli,586,4.3,40.1,53.4,中国食物成分表,https://chinesecalorie.com/,已授权
巧克力酱,qiaokelijiang,530,5.0,30.0,60.0,中国食物成分表,https://chinesecalorie.com/,已授权
巴旦木,badanmu,578,22.5,45.4,23.9,中国食物成分表,https://chinesecalorie.com/,已授权
布丁,buding,120,3.0,4.0,18.0,中国食物成分表,https://chinesecalorie.com/,已授权
希腊酸奶,xilasuannai,97,9.0,5.0,4.0,中国食物成分表,https://chinesecalorie.com/,已授权
帝王蟹,diwangxie,97,18.3,1.1,0.0,中国食物成分表,https://chinesecalorie.com/,已授权
带鱼,daiyu,127,17.7,4.9,3.1,中国食物成分表,https://chinesecalorie.com/,已授权
干枣,ganzao,264,3.2,0.5,67.8,中国食物成分表,https://chinesecalorie.com/,已授权
干脆面,gancuimian,500,8.0,22.0,68.0,中国食物成分表,https://chinesecalorie.com/,已授权
干贝,ganbei,264,55.6,2.4,5.1,中国食物成分表,https://chinesecalorie.com/,已授权
干辣椒,ganlajiao,290,15.0,8.0,50.0,中国食物成分表,https://chinesecalorie.com/,已授权
干鲍,ganbao,300,30.0,2.0,20.0,中国食物成分表,https://chinesecalorie.com/,已授权
平菇,pinggu,20,1.9,0.3,4.6,中国食物成分表,https://chinesecalorie.com/,已授权
平鱼,pingyu,140,18.5,7.3,0.0,中国食物成分表,https://chinesecalorie.com/,已授权
年糕,niangao,154,3.3,0.6,34.7,中国食物成分表,https://chinesecalorie.com/,已授权
开口笑,kaikouxiao,298,0.0,0.0,0.0,中国食物成分表,https://chinesecalorie.com/,已授权
开心果,kaixinguo,614,20.6,53.0,21.9,中国食物成分表,https://chinesecalorie.com/,已授权
开心果仁,kaixinguoren,614,20.6,53.0,21.9,中国食物成分表,https://chinesecalorie.com/,已授权
彩椒,caijiao,22,1.0,0.2,5.4,中国食物成分表,https://chinesecalorie.com/,已授权
德山大曲,deshandaqu,298,0.0,0.0,0.0,中国食物成分表,https://chinesecalorie.com/,已授权
德山酒,deshanjiu,298,0.0,0.0,0.0,中国食物成分表,https://chinesecalorie.com/,已授权
心里美萝卜,xinlimeiluobo,21,0.8,0.2,4.9,中国食物成分表,https://chinesecalorie.com/,已授权
慈姑,cigu,97,4.6,0.2,19.9,中国食物成分表,https://chinesecalorie.com/,已授权
慕斯蛋糕,musidangao,350,4.0,20.0,40.0,中国食物成分表,https://chinesecalorie.com/,已授权
扁豆,biandou,35,2.7,0.2,8.2,中国食物成分表,https://chinesecalorie.com/,已授权
扇贝,shanbei,60,11.1,0.6,2.6,中国食物成分表,https://chinesecalorie.com/,已授权
打糕,dagao,190,4.0,1.0,42.0,中国食物成分表,https://chinesecalorie.com/,已授权
扬州炒饭,yangzhouchaofan,170,4.0,5.0,28.0,中国食物成分表,https://chinesecalorie.com/,已授权
折耳根,zheergen,45,2.0,0.4,10.0,中国食物成分表,https://chinesecalorie.com/,已授权
拿铁,natie,45,2.0,2.0,4.5,中国食物成分表,https://chinesecalorie.com/,已授权
挂面,guamian,346,10.0,0.6,75.0,中国食物成分表,https://chinesecalorie.com/,已授权
排骨,paigu,264,18.3,20.4,1.7,中国食物成分表,https://chinesecalorie.com/,已授权
提子,tizi,44,0.5,0.2,10.3,中国食物成分表,https://chinesecalorie.com/,已授权
提拉米苏,tilamisu,350,5.0,20.0,38.0,中国食物成分表,https://chinesecalorie.com/,已授权
摩卡,moka,80,1.5,4.0,10.0,中国食物成分表,https://chinesecalorie.com/,已授权
擀面皮,ganmianpi,120,3.0,0.5,25.0,中国食物成分表,https://chinesecalorie.com/,已授权
支竹,zhizhu,461,44.6,21.7,22.3,中国食物成分表,https://chinesecalorie.com/,已授权
文蛤,wenge,62,10.1,1.1,2.8,中国食物成分表,https://chinesecalorie.com/,已授权
料酒,liaojiu,100,1.0,0.0,2.0,中国食物成分表,https://chinesecalorie.com/,已授权
方便面,fangbianmian,473,9.5,21.1,61.6,中国食物成分表,https://chinesecalorie.com/,已授权
无花果,wuhuaguo,65,1.5,0.1,16.0,中国食物成分表,https://chinesecalorie.com/,已授权
无花果干,wuhuaguogan,249,3.3,0.9,63.9,中国食物成分表,https://chinesecalorie.com/,已授权
明虾,mingxia,93,18.6,0.8,2.8,中国食物成分表,https://chinesecalorie.com/,已授权
易水寒,yishuihan,298,0.0,0.0,0.0,中国食物成分表,https://chinesecalorie.com/,已授权
春卷,chunjuan,250,5.0,10.0,35.0,中国食物成分表,https://chinesecalorie.com/,已授权
春卷皮,chunjuanpi,300,6.0,2.0,65.0,中国食物成分表,https://chinesecalorie.com/,已授权
春笋,chunsun,25,2.4,0.1,5.1,中国食物成分表,https://chinesecalorie.com/,已授权
普洱茶,puercha,0,0.1,0.0,0.0,中国食物成分表,https://chinesecalorie.com/,已授权
曲奇,quqi,546,6.8,31.6,58.9,中国食物成分表,https://chinesecalorie.com/,已授权
月桂叶,yueguiye,250,5.0,3.0,55.0,中国食物成分表,https://chinesecalorie.com/,已授权
朗姆酒,langmujiu,230,0.0,0.0,0.0,中国食物成分表,https://chinesecalorie.com/,已授权
朝天椒,chaotianjiao,32,1.5,0.4,6.5,中国食物成分表,https://chinesecalorie.com/,已授权
木瓜,mugua,29,0.6,0.1,6.9,中国食物成分表,https://chinesecalorie.com/,已授权
木瓜干,muguagan,300,1.0,0.5,75.0,中国食物成分表,https://chinesecalorie.com/,已授权
木糖醇,mutangchun,240,0.0,0.0,60.0,中国食物成分表,https://chinesecalorie.com/,已授权
木耳,muer,21,1.5,0.2,6.0,中国食物成分表,https://chinesecalorie.com/,已授权
木耳菜,muercai,20,1.6,0.3,2.8,中国食物成分表,https://chinesecalorie.com/,已授权
木薯,mushu,116,1.5,0.2,28.0,中国食物成分表,https://chinesecalorie.com/,已授权
木薯粉,mushufen,350,0.5,0.2,88.0,中国食物成分表,https://chinesecalorie.com/,已授权
杂粮饭,zaliangfan,130,4.0,1.5,27.0,中国食物成分表,https://chinesecalorie.com/,已授权
李子,lizi,36,0.7,0.2,8.7,中国食物成分表,https://chinesecalorie.com/,已授权
李干,ligan,250,2.5,0.5,60.0,中国食物成分表,https://chinesecalorie.com/,已授权
李渡酒,lidujiu,298,0.0,0.0,0.0,中国食物成分表,https://chinesecalorie.com/,已授权
杏,xing,38,0.9,0.1,9.1,中国食物成分表,https://chinesecalorie.com/,已授权
杏仁,xingren,578,22.5,45.4,23.9,中国食物成分表,https://chinesecalorie.com/,已授权
杏仁奶,xingrennai,25,0.6,1.2,2.5,中国食物成分表,https://chinesecalorie.com/,已授权
杏仁露,xingrenlu,60,1.5,2.0,9.0,中国食物成分表,https://chinesecalorie.com/,已授权
杏干,xinggan,330,2.5,0.5,80.0,中国食物成分表,https://chinesecalorie.com/,已授权
杏李,xingli,42,0.7,0.2,10.5,中国食物成分表,https://chinesecalorie.com/,已授权
杏鲍菇,xingbaogu,31,1.3,0.1,8.3,中国食物成分表,https://chinesecalorie.com/,已授权
杜康,dukang,298,0.0,0.0,0.0,中国食物成分表,https://chinesecalorie.com/,已授权
杨枝甘露,yangzhiganlu,110,1.0,4.0,18.0,中国食物成分表,https://chinesecalorie.com/,已授权
杨桃,yangtao,31,0.6,0.2,7.4,中国食物成分表,https://chinesecalorie.com/,已授权
杨梅,yangmei,28,0.8,0.2,6.7,中国食物成分表,https://chinesecalorie.com/,已授权
松仁,songren,698,12.6,62.6,19.0,中国食物成分表,https://chinesecalorie.com/,已授权
松子,songzi,698,12.6,62.6,19.0,中国食物成分表,https://chinesecalorie.com/,已授权
松糕,songgao,230,4.0,2.0,50.0,中国食物成分表,https://chinesecalorie.com/,已授权
松花蛋,songhuadan,171,14.2,10.7,4.5,中国食物成分表,https://chinesecalorie.com/,已授权
松饼,songbing,330,6.0,12.0,50.0,中国食物成分表,https://chinesecalorie.com/,已授权
